timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Österreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
2020-12-14,50.4,55.09,51.8,55.63,52.43
2020-12-15,50.06,56.02,55.63,64.4,52.1
2020-12-16,44.58,56.51,62.97,67.51,54.82
2020-12-17,42.51,55.11,54.56,64.03,48.28
2020-12-18,32.52,49.75,43.06,53.05,38.58
2020-12-19,40.0,44.78,43.96,44.47,41.4
2020-12-20,38.78,50.05,52.2,55.2,45.11
2020-12-21,27.69,49.85,49.74,52.83,34.55
2020-12-22,43.9,48.07,46.18,49.47,41.89
2020-12-23,24.33,35.19,32.64,37.78,29.93
2020-12-24,34.92,32.06,33.75,31.83,25.74
2020-12-25,19.15,32.58,29.79,35.36,29.75
2020-12-26,-13.45,23.21,30.43,34.42,19.58
2020-12-27,39.21,43.33,40.48,41.98,42.09
2020-12-28,46.21,48.31,47.85,49.27,49.23
2020-12-29,47.07,49.69,48.36,51.38,50.27
2020-12-30,46.7,49.73,47.84,48.97,49.23
2020-12-31,48.4,48.06,48.4,48.17,48.4
2021-01-01,50.56,55.35,50.56,50.98,50.56
2021-01-02,38.62,48.88,40.92,47.49,47.1
2021-01-03,48.02,60.33,50.57,58.92,59.27
2021-01-04,55.34,58.72,57.29,60.08,63.85
2021-01-05,52.68,57.69,56.96,58.07,70.16
2021-01-06,70.93,70.16,73.25,73.14,82.1
2021-01-07,78.34,78.17,79.53,80.12,84.85
2021-01-08,59.32,61.37,59.58,60.65,60.6
2021-01-09,52.16,57.49,53.38,57.06,56.85
2021-01-10,48.15,72.36,52.9,67.41,67.69
2021-01-11,46.1,66.92,58.24,68.16,63.54
2021-01-12,42.47,68.19,61.08,74.93,73.85
2021-01-13,70.58,74.91,71.47,81.24,73.33
2021-01-14,72.89,79.95,72.8,72.72,72.32
2021-01-15,55.85,57.57,56.26,59.02,57.78
2021-01-16,54.0,57.45,54.55,58.69,56.66
2021-01-17,55.95,66.08,67.56,70.33,69.17
2021-01-18,44.95,64.11,68.61,69.57,60.39
2021-01-19,36.28,56.96,56.83,63.22,49.13
2021-01-20,30.07,56.21,59.44,60.79,41.6
2021-01-21,42.53,56.19,51.43,60.27,49.95
2021-01-22,51.72,53.0,51.74,53.57,51.81
2021-01-23,49.17,50.74,49.15,49.2,49.16
2021-01-24,60.84,64.87,61.08,63.34,61.7
2021-01-25,61.37,66.38,62.01,65.24,64.12
2021-01-26,57.99,63.09,58.28,61.25,59.26
2021-01-27,55.31,56.55,56.04,59.82,55.01
2021-01-28,49.68,52.62,51.96,54.53,47.71
2021-01-29,48.48,48.84,48.43,49.72,48.02
2021-01-30,48.23,46.02,48.19,47.96,47.93
2021-01-31,57.47,57.88,57.37,60.86,56.81
2021-02-01,54.62,57.9,54.95,58.96,48.7
2021-02-02,44.53,54.14,44.23,58.42,41.87
2021-02-03,52.04,52.85,52.15,55.54,52.26
2021-02-04,51.39,52.98,51.42,63.94,51.52
2021-02-05,36.38,48.79,38.13,56.8,38.34
2021-02-06,19.38,42.32,23.27,37.0,26.03
2021-02-07,43.52,53.46,45.13,51.35,50.07
2021-02-08,64.32,64.43,64.54,66.14,65.31
2021-02-09,72.21,67.26,72.27,72.48,72.48
2021-02-10,79.3,78.26,79.26,75.05,79.0
2021-02-11,62.13,68.45,62.38,66.05,63.46
2021-02-12,53.22,56.01,53.53,57.13,54.65
2021-02-13,45.89,48.73,46.26,49.38,47.81
2021-02-14,50.75,56.68,54.2,59.56,52.1
2021-02-15,52.43,59.11,57.58,61.4,53.68
2021-02-16,49.66,56.09,52.65,62.62,49.87
2021-02-17,45.4,53.59,51.63,60.08,48.35
2021-02-18,47.71,51.56,50.52,61.51,47.54
2021-02-19,34.05,44.92,38.65,53.65,32.74
2021-02-20,32.92,34.22,32.81,43.27,32.15
2021-02-21,49.9,50.62,52.02,55.97,48.51
2021-02-22,45.58,52.85,46.31,56.98,44.4
2021-02-23,38.13,50.93,48.41,54.29,35.98
2021-02-24,46.16,51.6,46.16,58.84,46.16
2021-02-25,47.63,51.72,48.21,60.27,47.71
2021-02-26,44.94,48.13,44.82,50.44,44.08
2021-02-27,42.07,42.9,41.95,42.81,40.76
2021-02-28,49.76,54.16,50.72,55.2,49.96
2021-03-01,53.5,55.44,55.54,61.05,54.16
2021-03-02,51.91,55.75,53.63,62.25,53.02
2021-03-03,54.08,53.69,54.12,61.52,54.28
2021-03-04,53.6,54.03,53.44,57.25,52.39
2021-03-05,44.71,50.04,44.77,54.97,44.94
2021-03-06,44.82,47.17,45.68,53.23,46.63
2021-03-07,61.61,60.41,61.63,62.84,61.74
2021-03-08,60.92,61.9,61.04,63.0,61.2
2021-03-09,50.82,54.65,56.47,56.23,54.2
2021-03-10,27.43,53.48,54.19,61.31,39.86
2021-03-11,22.29,54.88,47.81,60.65,37.36
2021-03-12,11.93,51.18,41.34,55.96,23.61
2021-03-13,15.75,34.19,39.26,44.03,24.74
2021-03-14,49.28,54.34,51.63,55.67,50.11
2021-03-15,56.01,61.98,56.06,62.38,56.23
2021-03-16,57.65,62.66,58.16,59.82,56.18
2021-03-17,64.86,64.08,65.55,71.68,64.26
2021-03-18,56.45,64.2,62.44,63.53,56.53
2021-03-19,51.34,57.62,51.37,63.58,51.46
2021-03-20,35.42,49.9,37.96,55.25,40.45
2021-03-21,60.48,61.09,60.56,62.31,60.85
2021-03-22,62.33,63.2,63.32,63.59,63.57
2021-03-23,55.54,62.25,59.55,62.61,61.41
2021-03-24,58.85,62.78,63.52,65.51,59.48
2021-03-25,51.37,62.38,59.26,65.32,53.92
2021-03-26,24.69,55.7,45.02,57.28,36.38
2021-03-27,18.25,40.05,41.84,60.53,28.31
2021-03-28,40.81,58.67,50.69,62.5,46.05
2021-03-29,55.73,58.81,57.59,62.31,55.41
2021-03-30,58.72,59.98,58.37,60.79,57.04
2021-03-31,52.29,54.57,54.92,61.23,52.79
2021-04-01,36.5,48.47,44.53,56.77,41.35
2021-04-02,39.56,40.75,39.04,58.65,35.0
2021-04-03,27.69,33.0,28.09,40.1,29.2
2021-04-04,-17.0,9.63,7.39,52.07,26.81
2021-04-05,35.38,58.23,49.46,61.73,58.51
2021-04-06,50.32,67.82,58.11,67.52,75.26
2021-04-07,57.58,73.96,61.38,72.72,71.51
2021-04-08,53.92,68.74,60.56,71.56,72.63
2021-04-09,58.81,62.11,59.02,59.77,59.63
2021-04-10,48.69,55.02,50.96,58.54,53.34
2021-04-11,62.72,74.1,67.53,73.9,72.01
2021-04-12,57.52,81.65,70.95,79.34,83.62
2021-04-13,69.49,81.3,76.51,82.69,80.66
2021-04-14,66.97,82.76,74.94,76.79,74.32
2021-04-15,63.04,73.74,69.35,74.16,71.42
2021-04-16,61.2,63.96,63.23,68.08,64.46
2021-04-17,62.63,62.82,65.36,68.69,64.33
2021-04-18,75.67,81.75,83.38,82.46,82.16
2021-04-19,75.77,82.63,81.95,81.17,81.14
2021-04-20,59.88,75.5,79.47,79.07,78.27
2021-04-21,45.9,74.56,58.28,73.74,70.11
2021-04-22,61.73,67.51,65.39,70.75,65.19
2021-04-23,52.91,54.18,53.23,64.73,53.02
2021-04-24,37.48,40.65,37.47,67.06,37.45
2021-04-25,61.92,64.57,64.44,72.64,60.65
2021-04-26,59.51,69.54,69.78,75.43,66.56
2021-04-27,61.72,65.21,67.78,73.52,69.43
2021-04-28,59.44,68.15,68.84,74.02,68.72
2021-04-29,69.15,71.95,69.88,72.98,73.58
2021-04-30,56.68,59.87,56.69,57.23,57.01
2021-05-01,43.81,47.98,43.7,45.81,46.81
2021-05-02,62.43,61.96,62.9,71.63,66.64
2021-05-03,30.26,46.56,32.26,73.36,36.99
2021-05-04,31.81,60.08,44.77,72.29,62.48
2021-05-05,64.97,72.44,65.59,74.08,73.15
2021-05-06,71.3,69.97,71.58,76.62,72.43
2021-05-07,50.74,52.97,49.77,68.12,47.32
2021-05-08,3.62,2.91,7.34,64.64,6.65
2021-05-09,57.46,57.65,57.76,67.77,58.36
2021-05-10,72.17,70.51,72.17,75.62,72.17
2021-05-11,68.75,68.27,68.75,69.59,68.77
2021-05-12,62.74,56.32,62.74,73.68,62.74
2021-05-13,71.8,66.44,71.75,77.53,71.53
2021-05-14,60.2,63.37,60.11,62.95,57.49
2021-05-15,39.87,41.92,38.31,46.06,30.13
2021-05-16,73.7,67.26,73.12,71.03,69.9
2021-05-17,74.18,73.82,74.18,75.07,74.18
2021-05-18,77.71,74.95,77.46,78.71,76.88
2021-05-19,69.99,71.92,69.83,71.75,69.34
2021-05-20,31.34,46.32,36.22,77.7,28.05
2021-05-21,-7.04,21.55,16.19,62.32,17.99
2021-05-22,21.14,25.28,21.52,62.09,23.9
2021-05-23,31.65,56.13,32.44,72.49,32.81
2021-05-24,59.78,61.69,59.79,68.44,59.83
2021-05-25,65.61,69.24,66.28,81.99,69.18
2021-05-26,71.77,75.42,71.96,82.92,72.52
2021-05-27,73.6,76.16,73.6,79.05,73.34
2021-05-28,56.49,60.53,56.49,64.39,56.57
2021-05-29,37.85,43.33,37.04,59.04,31.77
2021-05-30,67.46,69.13,67.32,70.62,66.66
2021-05-31,68.25,68.69,68.25,70.06,68.22
2021-06-01,66.69,65.91,66.54,66.69,65.97
2021-06-02,61.96,65.08,63.13,66.89,65.54
2021-06-03,71.8,72.0,71.8,75.97,71.8
2021-06-04,62.56,60.29,62.71,68.22,63.23
2021-06-05,59.44,53.46,59.09,67.06,57.55
2021-06-06,77.34,75.58,77.34,77.77,77.34
2021-06-07,76.92,77.1,76.82,77.22,76.18
2021-06-08,76.74,76.27,76.55,75.83,75.57
2021-06-09,78.83,77.08,78.74,82.8,78.19
2021-06-10,78.1,74.4,78.0,81.53,77.52
2021-06-11,39.18,49.48,40.12,72.95,46.7
2021-06-12,19.4,29.13,19.59,64.87,26.01
2021-06-13,74.22,75.83,75.41,75.43,75.07
2021-06-14,82.61,82.71,82.67,83.72,82.52
2021-06-15,85.0,83.73,85.11,90.28,86.85
2021-06-16,77.51,81.16,80.08,89.67,82.24
2021-06-17,80.12,81.98,80.33,86.18,80.72
2021-06-18,70.1,72.25,71.03,74.28,73.16
2021-06-19,58.43,54.04,58.39,76.08,57.89
2021-06-20,77.63,78.58,77.63,83.98,77.63
2021-06-21,84.59,81.26,84.47,89.05,83.18
2021-06-22,92.84,88.6,92.36,101.07,84.34
2021-06-23,94.83,90.18,94.69,103.19,88.98
2021-06-24,89.73,86.13,89.54,95.12,86.4
2021-06-25,79.88,75.67,79.51,83.7,76.44
2021-06-26,64.96,65.78,66.01,82.28,51.91
2021-06-27,88.73,84.0,88.79,97.36,87.84
2021-06-28,91.65,91.7,91.64,111.23,90.07
2021-06-29,92.38,89.18,92.27,102.43,90.24
2021-06-30,89.39,88.27,89.36,97.32,87.79
2021-07-01,96.58,96.32,97.04,109.97,96.46
2021-07-02,83.6,84.22,84.85,106.28,83.79
2021-07-03,82.96,81.63,82.64,92.25,79.36
2021-07-04,93.84,93.12,93.68,96.69,92.64
2021-07-05,80.68,85.8,87.02,103.24,80.95
2021-07-06,99.11,97.53,100.76,111.41,98.1
2021-07-07,109.04,96.29,109.46,109.85,93.9
2021-07-08,91.42,88.47,91.3,93.57,90.69
2021-07-09,80.45,79.01,81.3,88.08,81.6
2021-07-10,77.74,77.96,77.74,82.63,77.74
2021-07-11,93.45,91.25,93.49,101.87,93.33
2021-07-12,95.02,92.48,95.01,106.62,94.2
2021-07-13,87.39,84.73,88.61,99.26,70.23
2021-07-14,89.74,87.01,88.94,96.12,74.08
2021-07-15,84.96,84.89,85.08,98.27,83.48
2021-07-16,61.69,64.68,65.79,89.68,63.38
2021-07-17,45.78,45.59,45.84,79.84,45.91
2021-07-18,89.21,85.8,89.48,95.43,89.37
2021-07-19,91.69,91.56,91.78,108.62,91.18
2021-07-20,89.99,92.66,92.35,100.65,91.01
2021-07-21,87.56,89.54,88.36,100.05,88.19
2021-07-22,88.8,85.61,88.91,107.82,87.76
2021-07-23,75.76,75.52,75.91,98.05,76.16
2021-07-24,60.71,62.53,61.02,84.61,61.39
2021-07-25,88.5,87.5,88.33,104.48,86.61
2021-07-26,87.22,83.89,87.07,111.97,84.39
2021-07-27,79.42,77.58,85.09,113.68,66.99
2021-07-28,46.1,60.81,69.59,112.13,48.66
2021-07-29,64.81,64.64,70.65,106.71,42.67
2021-07-30,29.82,32.84,47.69,105.7,27.45
2021-07-31,58.54,60.07,57.79,75.6,50.15
2021-08-01,80.1,73.43,80.16,101.14,80.73
2021-08-02,96.51,89.38,96.07,108.24,90.6
2021-08-03,98.17,92.49,97.75,110.67,91.63
2021-08-04,94.51,87.54,93.92,103.82,86.2
2021-08-05,71.6,73.63,67.41,104.9,18.8
2021-08-06,61.51,63.31,59.17,77.22,43.15
2021-08-07,5.63,5.93,4.9,79.86,0.28
2021-08-08,67.59,67.75,67.5,85.31,66.58
2021-08-09,90.77,88.13,90.39,105.69,86.27
2021-08-10,100.76,98.75,100.63,111.69,99.17
2021-08-11,106.54,101.03,106.48,113.31,104.94
2021-08-12,94.9,93.41,94.84,116.19,93.66
2021-08-13,63.37,69.09,70.53,108.62,70.07
2021-08-14,61.94,57.63,61.91,111.72,51.78
2021-08-15,67.6,67.81,71.86,115.5,47.4
2021-08-16,57.39,63.16,58.46,113.3,66.76
2021-08-17,78.64,80.99,78.52,110.67,80.13
2021-08-18,91.62,93.43,91.66,109.08,94.47
2021-08-19,102.18,99.87,102.08,104.47,101.05
2021-08-20,91.46,88.99,91.46,97.09,91.46
2021-08-21,78.05,76.94,78.08,94.82,75.79
2021-08-22,93.88,96.94,93.8,107.76,90.89
2021-08-23,95.4,97.72,93.96,114.09,78.99
2021-08-24,84.31,91.38,86.17,104.71,86.29
2021-08-25,92.62,94.05,92.63,126.45,93.2
2021-08-26,95.91,96.67,95.91,112.12,96.03
2021-08-27,84.72,87.07,86.21,108.05,74.02
2021-08-28,80.74,86.75,81.06,97.89,70.88
2021-08-29,106.57,101.95,106.56,123.56,106.86
2021-08-30,110.05,113.61,109.76,125.63,108.17
2021-08-31,111.86,115.15,111.28,126.13,104.34
2021-09-01,118.19,118.76,117.48,138.77,107.19
2021-09-02,110.53,110.3,110.75,145.06,110.12
2021-09-03,106.88,105.71,106.63,135.65,107.35
2021-09-04,97.63,103.29,97.34,112.13,98.96
2021-09-05,127.82,125.28,128.33,131.87,123.98
2021-09-06,127.98,126.3,128.13,137.89,123.69
2021-09-07,124.78,125.22,125.26,138.4,122.39
2021-09-08,130.23,133.3,132.7,146.14,131.76
2021-09-09,138.29,137.56,138.25,145.2,137.24
2021-09-10,129.02,125.59,129.28,139.11,129.15
2021-09-11,105.22,112.26,107.26,133.27,109.56
2021-09-12,141.32,140.87,143.26,146.9,139.41
2021-09-13,143.24,150.06,146.73,152.52,145.52
2021-09-14,168.21,162.38,168.22,174.73,166.83
2021-09-15,158.94,172.27,166.52,183.58,169.36
2021-09-16,156.96,161.73,157.33,167.77,157.85
2021-09-17,133.76,143.8,137.69,156.55,139.67
2021-09-18,94.1,123.83,96.33,157.83,98.59
2021-09-19,150.7,149.85,151.35,159.64,153.25
2021-09-20,149.89,154.1,149.84,175.83,147.66
2021-09-21,145.98,148.17,147.71,181.82,149.74
2021-09-22,73.16,136.33,132.63,171.59,143.81
2021-09-23,108.98,141.57,127.38,191.36,147.58
2021-09-24,127.59,144.48,135.74,164.55,146.38
2021-09-25,125.72,130.0,125.72,163.76,125.72
2021-09-26,143.22,150.03,152.95,174.88,146.21
2021-09-27,155.09,166.07,159.08,180.24,159.82
2021-09-28,133.31,160.9,149.42,219.21,150.58
2021-09-29,112.57,166.03,159.03,207.17,165.57
2021-09-30,100.33,171.3,140.75,207.92,141.81
2021-10-01,104.06,145.9,109.89,227.13,101.61
2021-10-02,40.96,111.09,44.44,191.6,64.53
2021-10-03,158.12,165.35,169.28,213.24,156.36
2021-10-04,159.73,161.98,160.56,208.22,159.8
2021-10-05,184.12,186.98,185.15,245.25,182.15
2021-10-06,302.53,291.39,301.69,308.98,298.32
2021-10-07,203.89,210.67,203.89,229.07,203.56
2021-10-08,139.49,175.16,165.35,199.73,182.83
2021-10-09,144.34,156.63,157.85,168.73,149.24
2021-10-10,167.84,193.46,181.5,206.83,183.0
2021-10-11,167.43,208.66,185.99,219.49,188.47
2021-10-12,188.24,203.75,190.72,216.21,194.28
2021-10-13,167.81,203.95,190.43,220.05,199.52
2021-10-14,116.65,212.38,182.41,219.26,214.12
2021-10-15,156.78,188.78,182.14,217.12,189.76
2021-10-16,142.16,173.77,161.87,191.85,165.97
2021-10-17,189.72,220.32,201.19,247.07,198.34
2021-10-18,153.46,224.91,176.84,252.33,164.07
2021-10-19,60.11,224.48,151.35,234.51,101.08
2021-10-20,61.5,221.43,159.31,221.75,151.9
2021-10-21,71.87,226.6,191.34,235.0,209.65
2021-10-22,139.38,218.74,160.69,219.75,208.7
2021-10-23,99.41,185.11,144.05,189.63,168.54
2021-10-24,173.65,222.33,198.42,211.6,206.44
2021-10-25,178.02,228.38,202.35,240.43,215.68
2021-10-26,143.84,228.37,213.56,224.02,204.45
2021-10-27,153.54,219.19,197.02,212.34,193.46
2021-10-28,112.97,206.89,159.77,220.46,152.56
2021-10-29,84.15,190.34,112.72,186.62,120.49
2021-10-30,61.45,169.3,83.18,190.44,79.0
2021-10-31,95.49,177.95,111.37,161.31,92.37
2021-11-01,204.11,201.69,204.08,205.18,203.95
2021-11-02,193.14,210.63,192.76,199.76,186.06
2021-11-03,172.11,192.96,176.64,191.28,178.85
2021-11-04,160.09,200.09,178.08,208.95,188.25
2021-11-05,76.76,186.19,151.22,174.42,164.51
2021-11-06,35.41,173.54,152.54,195.48,136.93
2021-11-07,177.41,207.18,196.4,217.42,210.23
2021-11-08,163.14,214.58,193.1,211.3,190.22
2021-11-09,176.26,216.0,176.42,233.11,232.4
2021-11-10,190.43,191.81,196.41,199.01,187.89
2021-11-11,166.9,191.23,197.1,201.07,186.37
2021-11-12,156.9,192.53,170.57,183.25,170.01
2021-11-13,169.3,179.49,174.34,176.15,172.05
2021-11-14,227.96,217.17,227.98,227.91,228.06
2021-11-15,237.47,231.95,237.89,237.74,236.96
2021-11-16,180.6,236.0,215.17,245.35,214.24
2021-11-17,139.9,252.19,211.04,247.47,238.29
2021-11-18,131.63,242.02,217.96,243.49,243.74
2021-11-19,110.22,230.01,188.4,228.81,231.13
2021-11-20,144.84,216.9,206.45,221.95,226.67
2021-11-21,233.17,253.0,254.84,258.64,251.84
2021-11-22,241.87,273.79,266.39,270.69,270.21
2021-11-23,273.89,308.99,282.69,289.61,295.82
2021-11-24,243.35,297.51,268.23,294.46,302.14
2021-11-25,188.38,276.53,236.52,266.42,275.16
2021-11-26,202.9,235.42,210.39,223.22,220.09
2021-11-27,201.17,219.15,201.96,204.21,204.21
2021-11-28,265.96,301.29,273.92,297.81,301.12
2021-11-29,123.84,278.96,215.09,276.67,271.99
2021-11-30,91.0,267.55,243.94,285.26,280.1
2021-12-01,195.04,296.28,257.32,284.59,277.77
2021-12-02,149.97,300.48,232.54,298.87,299.22
2021-12-03,196.26,237.15,205.36,223.9,222.17
2021-12-04,157.71,217.55,200.88,222.33,221.0
2021-12-05,265.39,296.21,272.44,282.43,282.52
2021-12-06,216.19,265.52,243.37,261.22,258.65
2021-12-07,184.06,246.29,221.44,247.58,247.42
2021-12-08,277.88,283.49,281.83,288.68,287.5
2021-12-09,239.78,270.25,244.25,258.99,247.19
2021-12-10,237.35,245.75,240.79,248.91,249.47
2021-12-11,183.12,243.35,203.99,242.98,250.85
2021-12-12,264.66,284.27,282.14,301.23,300.69
2021-12-13,295.82,327.85,311.32,323.65,329.27
2021-12-14,295.2,327.98,311.91,349.32,346.28
2021-12-15,344.3,368.21,347.69,353.09,353.09
2021-12-16,338.14,360.01,339.3,341.24,341.24
2021-12-17,259.51,304.93,278.55,314.5,315.8
2021-12-18,119.67,344.03,225.82,337.87,343.16
2021-12-19,331.37,396.47,344.85,376.65,382.08
2021-12-20,431.97,419.06,434.34,426.68,442.88
2021-12-21,416.72,435.51,427.09,447.26,452.94
2021-12-22,300.73,403.19,351.48,417.0,416.44
2021-12-23,196.21,363.56,230.01,316.28,319.53
2021-12-24,198.29,210.0,202.09,219.02,218.11
2021-12-25,172.46,193.41,175.67,209.88,185.37
2021-12-26,148.83,199.95,153.19,243.63,161.08
2021-12-27,104.23,186.13,130.76,196.4,101.64
2021-12-28,155.6,165.65,155.6,218.85,155.6
2021-12-29,73.26,143.11,117.51,186.65,105.74
2021-12-30,12.13,147.88,86.96,167.53,120.02
2021-12-31,82.58,92.28,84.08,150.69,87.08
2022-01-01,47.35,72.68,55.83,166.91,49.12
2022-01-02,76.11,155.74,84.13,192.66,92.12
2022-01-03,153.92,170.8,154.55,165.73,156.3
2022-01-04,107.87,178.21,132.3,192.54,185.56
2022-01-05,194.1,220.54,201.62,225.75,225.77
2022-01-06,167.18,227.71,180.94,233.52,215.92
2022-01-07,165.9,221.48,177.54,234.47,176.56
2022-01-08,146.56,211.13,172.64,213.28,150.28
2022-01-09,261.55,267.18,261.47,261.38,261.25
2022-01-10,255.41,259.49,254.75,253.93,253.96
2022-01-11,233.32,249.98,234.34,236.95,237.2
2022-01-12,180.16,233.82,196.67,225.25,223.7
2022-01-13,178.76,224.95,199.62,232.83,233.58
2022-01-14,216.0,229.69,216.98,220.88,220.5
2022-01-15,133.1,207.85,188.06,213.05,212.55
2022-01-16,129.31,252.39,184.39,246.97,261.13
2022-01-17,235.87,241.81,237.56,244.82,244.82
2022-01-18,172.18,228.19,203.93,237.33,236.03
2022-01-19,117.7,226.73,179.9,228.02,228.02
2022-01-20,159.27,218.61,177.04,217.45,216.69
2022-01-21,175.76,201.19,190.76,204.63,202.74
2022-01-22,193.69,199.4,194.41,197.38,196.97
2022-01-23,245.94,245.32,246.19,246.48,247.0
2022-01-24,297.29,270.31,296.85,295.11,295.11
2022-01-25,234.98,270.25,246.75,275.45,275.45
2022-01-26,120.71,274.18,193.02,265.25,262.15
2022-01-27,174.35,251.09,205.07,260.8,250.65
2022-01-28,92.13,228.03,161.19,242.04,218.9
2022-01-29,55.3,230.0,141.42,218.72,223.55
2022-01-30,195.2,239.14,205.35,232.89,213.48
2022-01-31,150.25,227.36,207.44,244.87,213.76
2022-02-01,140.22,234.29,193.21,215.78,205.81
2022-02-02,193.56,215.6,197.93,213.81,205.97
2022-02-03,132.37,210.91,193.7,232.72,192.81
2022-02-04,88.89,196.07,153.73,225.21,193.28
2022-02-05,52.78,200.6,135.12,205.62,136.96
2022-02-06,84.68,203.75,183.26,208.46,205.5
2022-02-07,137.81,213.04,157.99,206.49,202.53
2022-02-08,165.89,219.76,186.77,220.58,209.29
2022-02-09,192.82,212.16,196.0,213.88,204.92
2022-02-10,184.58,212.47,192.83,221.08,206.96
2022-02-11,143.05,195.18,160.44,191.49,190.93
2022-02-12,83.58,181.91,134.64,197.22,150.26
2022-02-13,102.22,207.95,178.0,211.41,187.27
2022-02-14,155.0,210.4,195.76,211.41,193.44
2022-02-15,117.38,200.8,183.09,221.78,152.46
2022-02-16,68.64,190.13,140.54,182.74,132.7
2022-02-17,117.63,184.15,134.35,200.98,158.69
2022-02-18,39.62,181.77,100.11,178.97,115.95
2022-02-19,67.28,182.96,96.96,182.49,94.34
2022-02-20,75.42,192.03,115.74,187.99,153.67
2022-02-21,123.24,181.93,137.63,186.61,175.0
2022-02-22,130.09,194.61,147.91,194.44,189.38
2022-02-23,123.39,211.73,140.92,218.27,187.14
2022-02-24,119.96,265.67,166.4,284.29,245.43
2022-02-25,225.43,249.36,229.24,250.21,243.4
2022-02-26,182.41,208.54,191.58,202.54,196.55
2022-02-27,208.3,256.31,246.53,255.68,250.95
2022-02-28,241.4,287.53,251.94,274.32,270.02
2022-03-01,278.78,275.64,278.64,279.57,274.02
2022-03-02,338.2,327.0,340.0,362.74,346.67
2022-03-03,358.78,388.05,367.45,383.3,363.7
2022-03-04,344.4,362.67,350.3,363.65,355.04
2022-03-05,340.8,362.12,366.74,379.33,364.42
2022-03-06,410.1,424.22,426.36,456.06,421.05
2022-03-07,487.57,574.54,555.45,594.83,540.66
2022-03-08,446.25,539.73,474.03,484.75,462.3
2022-03-09,279.15,386.44,365.05,393.67,367.23
2022-03-10,80.44,353.24,299.02,371.49,278.65
2022-03-11,124.25,268.3,230.53,281.11,263.96
2022-03-12,115.1,281.44,221.02,307.09,250.32
2022-03-13,281.44,310.41,289.11,323.39,301.27
2022-03-14,300.54,301.54,301.84,304.19,295.77
2022-03-15,245.3,286.6,270.56,282.16,278.33
2022-03-16,225.41,268.37,246.85,264.55,260.26
2022-03-17,228.9,246.92,235.48,248.3,233.83
2022-03-18,130.95,234.41,189.74,253.9,208.45
2022-03-19,49.04,236.4,108.92,228.22,219.68
2022-03-20,205.75,249.38,223.08,247.48,243.59
2022-03-21,236.49,249.52,238.0,244.17,239.93
2022-03-22,236.53,241.65,238.38,242.0,242.44
2022-03-23,238.0,246.42,240.54,248.04,248.21
2022-03-24,244.38,265.78,252.17,279.71,272.79
2022-03-25,189.55,233.4,217.76,235.29,231.23
2022-03-26,200.59,196.92,202.04,206.83,207.57
2022-03-27,221.57,247.2,229.91,254.04,250.66
2022-03-28,250.18,253.57,252.32,254.62,260.19
2022-03-29,271.03,283.13,275.69,303.6,301.26
2022-03-30,209.19,300.42,227.57,300.69,294.2
2022-03-31,160.13,327.93,190.47,317.57,317.5
2022-04-01,166.4,312.02,196.1,304.32,302.92
2022-04-02,172.89,311.9,197.26,284.05,292.65
2022-04-03,75.33,349.39,209.58,348.92,551.43
2022-04-04,183.02,310.21,217.32,305.39,308.3
2022-04-05,121.33,274.99,168.38,284.72,274.35
2022-04-06,74.15,227.9,140.18,244.63,219.54
2022-04-07,120.87,243.9,152.49,281.58,248.11
2022-04-08,59.83,241.69,116.54,239.65,241.63
2022-04-09,74.65,201.34,92.03,215.1,217.91
2022-04-10,223.62,243.39,225.19,238.2,229.05
2022-04-11,184.59,238.9,203.39,268.41,239.96
2022-04-12,222.52,243.71,226.72,246.03,238.08
2022-04-13,227.71,230.17,227.76,243.69,227.92
2022-04-14,192.96,194.07,194.02,245.98,199.74
2022-04-15,149.22,151.03,149.82,194.14,152.01
2022-04-16,108.82,119.06,109.49,172.32,112.23
2022-04-17,120.23,119.77,120.62,185.64,123.55
2022-04-18,213.0,208.14,221.76,233.78,217.8
2022-04-19,203.25,209.67,207.58,238.48,206.02
2022-04-20,199.5,197.31,201.58,244.97,202.56
2022-04-21,172.49,191.96,203.6,232.41,200.52
2022-04-22,93.31,157.59,142.42,258.4,172.36
2022-04-23,108.54,152.67,125.42,213.59,149.01
2022-04-24,223.46,217.53,223.38,263.1,222.83
2022-04-25,238.47,244.78,241.34,251.92,243.57
2022-04-26,222.21,229.79,222.21,239.52,222.02
2022-04-27,230.15,245.98,230.16,243.49,230.2
2022-04-28,228.02,225.57,228.06,244.74,228.17
2022-04-29,201.27,202.28,201.83,210.71,200.93
2022-04-30,194.74,187.81,194.74,208.75,194.74
2022-05-01,219.02,229.35,219.05,226.87,218.95
2022-05-02,218.16,218.54,218.25,256.21,218.21
2022-05-03,231.29,227.15,232.18,246.48,234.59
2022-05-04,234.49,236.12,235.18,269.26,234.28
2022-05-05,225.36,228.68,225.36,277.9,225.36
2022-05-06,201.43,197.54,201.43,210.85,201.43
2022-05-07,171.82,174.0,172.93,200.21,175.0
2022-05-08,216.81,220.82,217.68,249.7,219.25
2022-05-09,183.32,213.06,201.16,230.31,207.13
2022-05-10,159.09,197.52,189.69,236.65,191.42
2022-05-11,169.12,202.14,177.32,223.08,196.25
2022-05-12,168.79,208.54,194.82,248.4,203.91
