date,country,market_price(€/MWh)),gCO2eq/kWh_actual,gCO2eq/kWh_baseline,gCO2eq/kWh_difference
2022-02-19,Austria,96.96,103.67264724702792,250.44001994321255,0.0
2022-02-20,Austria,115.74,142.32444146422137,250.42612898864252,0.0
2022-02-21,Austria,137.63,154.90333983995063,250.41223803407246,0.0
2022-02-22,Austria,147.91,188.76278025826895,250.39834707950243,0.0
2022-02-23,Austria,140.92,139.31192770257687,250.3844561249324,0.0
2022-02-24,Austria,166.4,119.82419458075528,250.37056517036234,0.0
2022-02-25,Austria,229.24,169.00407461457326,250.3566742157923,0.0
2022-02-26,Austria,191.58,168.84283834852016,250.34278326122228,0.0
2022-02-27,Austria,246.53,243.59709478262985,250.32889230665225,0.0
2022-02-28,Austria,251.94,295.66379949972674,250.3150013520822,45.348798147644544
2022-03-01,Austria,278.64,296.77195132248096,250.30111039751216,46.4708409249688
2022-03-02,Austria,340.0,273.87546742615945,250.28721944294213,23.588247983217315
2022-03-03,Austria,367.45,269.39139947461223,250.2733284883721,19.118070986240127
2022-03-04,Austria,350.3,273.52108130496384,250.25943753380204,23.2616437711618
2022-03-05,Austria,366.74,227.11833113017636,250.245546579232,0.0
2022-03-06,Austria,426.36,246.01321321548,250.23165562466198,0.0
2022-03-07,Austria,555.45,256.24091281049544,250.21776467009192,6.023148140403521
2022-03-08,Austria,474.03,257.5709298748018,250.2038737155219,7.367056159279883
2022-03-09,Austria,365.05,263.6389376664622,250.18998276095186,13.448954905510334
2022-03-10,Austria,299.02,277.33576371215145,250.17609180638183,27.159671905769613
2022-03-11,Austria,230.53,190.11492843079364,250.16220085181178,0.0
2022-03-12,Austria,221.02,179.654014561924,250.14830989724175,0.0
2022-03-13,Austria,289.11,239.94974577389732,250.13441894267172,0.0
2022-03-14,Austria,301.84,281.1165565930312,250.12052798810168,30.996028604929506
2022-03-15,Austria,270.56,228.2299346294253,250.10663703353163,0.0
2022-03-16,Austria,246.85,306.54350798045044,250.0927460789616,56.450761901488846
2022-03-17,Austria,235.48,289.0243518444876,250.07885512439157,38.94549672009606
2022-03-18,Austria,189.74,242.9525872194625,250.0649641698215,0.0
2022-03-19,Austria,108.92,143.00737275946673,250.05107321525148,0.0
2022-03-20,Austria,223.08,231.26380701995063,250.03718226068145,0.0
2022-03-21,Austria,238.0,259.49791757111984,250.02329130611142,9.474626265008425
2022-03-22,Austria,238.38,283.3226108141186,250.00940035154136,33.313210462577246
2022-03-23,Austria,240.54,268.1334431977265,249.99550939697133,18.13793380075515
2022-03-24,Austria,252.17,247.8140199311293,249.9816184424013,0.0
2022-03-25,Austria,217.76,156.04464302207444,249.96772748783127,0.0
2022-03-26,Austria,202.04,162.4591877764375,249.9538365332612,0.0
2022-03-27,Austria,229.91,235.66675958795216,249.93994557869118,0.0
2022-03-28,Austria,252.32,209.56511369258808,249.92605462412115,0.0
2022-03-29,Austria,275.69,247.32265030347065,249.9121636695511,0.0
2022-03-30,Austria,227.57,172.5257849892497,249.89827271498106,0.0
2022-03-31,Austria,190.47,129.3602304641654,249.88438176041103,0.0
2022-04-01,Austria,196.1,108.38506379637984,249.870490805841,0.0
2022-04-02,Austria,197.26,128.73007076853904,249.85659985127094,0.0
2022-04-03,Austria,209.58,195.1470871946808,249.8427088967009,0.0
2022-04-04,Austria,217.32,182.0107200980123,249.82881794213088,0.0
2022-04-05,Austria,168.38,143.9497547734224,249.81492698756085,0.0
2022-04-06,Austria,140.18,146.45999947516205,249.8010360329908,0.0
2022-04-07,Austria,152.49,102.65044922164566,249.78714507842076,0.0
2022-04-08,Austria,116.54,46.13626264148965,249.77325412385073,0.0
2022-04-09,Austria,92.03,62.63996186761367,249.75936316928068,0.0
2022-04-10,Austria,225.19,166.90017911027192,249.74547221471065,0.0
2022-04-11,Austria,203.39,185.888067527716,249.73158126014062,0.0
2022-04-12,Austria,226.72,155.2305692098788,249.71769030557058,0.0
2022-04-13,Austria,227.76,110.3623485976574,249.70379935100053,0.0
2022-04-14,Austria,194.02,83.73633567331282,249.6899083964305,0.0
2022-04-15,Austria,149.82,76.85553511966664,249.67601744186047,0.0
2022-04-16,Austria,109.49,87.84993985582364,249.66212648729044,0.0
2022-04-17,Austria,120.62,140.2120133801608,249.64823553272038,0.0
2022-04-18,Austria,221.76,250.2229045305742,249.63434457815035,0.5885599524238501
2022-04-19,Austria,207.58,241.16973296011636,249.62045362358032,0.0
2022-04-20,Austria,201.58,211.58092281292545,249.60656266901026,0.0
2022-04-21,Austria,203.6,174.82111230345728,249.59267171444023,0.0
2022-04-22,Austria,142.42,180.6562251802904,249.5787807598702,0.0
2022-04-23,Austria,125.42,63.110161807930574,249.56488980530017,0.0
2022-04-24,Austria,223.38,151.5079538105484,249.5509988507301,0.0
2022-04-25,Austria,241.34,190.36562905317768,249.53710789616008,0.0
2022-04-26,Austria,222.21,153.9986632191793,249.52321694159005,0.0
2022-04-27,Austria,230.16,143.92616191760092,249.50932598702002,0.0
2022-04-28,Austria,228.06,179.0912664907067,249.49543503244996,0.0
2022-04-29,Austria,201.83,106.249685639938,249.48154407787993,0.0
2022-04-30,Austria,194.74,104.48542214231976,249.4676531233099,0.0
2022-05-01,Austria,219.05,166.83629734757835,249.45376216873984,0.0
2022-05-02,Austria,218.25,167.97629574703893,249.4398712141698,0.0
2022-05-03,Austria,232.18,177.92769998138112,249.42598025959978,0.0
2022-05-04,Austria,235.18,164.11310854364174,249.41208930502975,0.0
2022-05-05,Austria,225.36,152.23019928320696,249.3981983504597,0.0
2022-05-06,Austria,201.43,85.52592340607698,249.38430739588966,0.0
2022-05-07,Austria,172.93,80.1155462478185,249.37041644131963,0.0
2022-05-08,Austria,217.68,137.2414235846407,249.3565254867496,0.0
2022-05-09,Austria,201.16,107.48341137026785,249.34263453217955,0.0
2022-05-10,Austria,189.69,91.55937154510916,249.32874357760952,0.0
2022-05-11,Austria,177.32,121.35836346757732,249.31485262303949,0.0
2022-05-12,Austria,194.82,122.85305060079668,249.30096166846943,0.0
2022-05-13,Austria,166.89,63.820905031743806,249.2870707138994,0.0
2022-05-14,Austria,148.91,51.539934114274125,249.27317975932937,0.0
2022-05-15,Austria,214.87,103.76274240586474,249.25928880475934,0.0
2022-05-16,Austria,226.31,118.27946911337108,249.24539785018928,0.0
2022-05-17,Austria,207.41,118.985303764558,249.23150689561925,0.0
2022-05-18,Austria,210.85,101.19791903494576,249.21761594104922,0.0
2022-05-19,Austria,208.7,106.80347087006052,249.2037249864792,0.0
2022-05-20,Austria,119.23,41.47736109421727,249.18983403190913,0.0
2022-05-21,Austria,166.06,62.57468634051813,249.1759430773391,0.0
2022-05-22,Austria,188.43,117.86836779780148,249.16205212276907,0.0
2022-05-23,Austria,172.86,117.99903949857236,249.148161168199,0.0
2022-05-24,Austria,179.89,96.97189497325044,249.13427021362898,0.0
2022-05-25,Austria,92.06,67.77121563904547,249.12037925905895,0.0
2022-05-26,Austria,72.24,63.68952856989274,249.10648830448892,0.0
2022-05-27,Austria,71.55,91.63852151341295,249.09259734991886,0.0
2022-05-28,Austria,156.79,65.37495052469995,249.07870639534883,0.0
2022-05-29,Austria,225.99,126.38701536105268,249.0648154407788,0.0
2022-05-30,Austria,210.35,123.88743593985484,249.05092448620877,0.0
2022-05-31,Austria,218.11,72.86125579639253,249.0370335316387,0.0
2022-06-01,Austria,194.26,92.36560743889716,249.02314257706868,0.0
2022-06-02,Austria,186.22,55.7252585244255,249.00925162249865,0.0
2022-06-03,Austria,171.37,72.40534253071783,248.9953606679286,0.0
2022-06-04,Austria,143.59,46.97643526947714,248.98146971335856,0.0
2022-06-05,Austria,112.62,46.489076952667375,248.96757875878853,0.0
2022-06-06,Austria,184.61,62.55174774623857,248.9536878042185,0.0
2022-06-07,Austria,191.13,60.58903101249523,248.93979684964845,0.0
2022-06-08,Austria,188.88,41.88619700601155,248.92590589507842,0.0
2022-06-09,Austria,185.58,38.384781648113545,248.91201494050839,0.0
2022-06-10,Austria,138.74,40.95040138667528,248.89812398593835,0.0
2022-06-11,Austria,119.01,46.62997540889855,248.8842330313683,0.0
2022-06-12,Austria,174.89,46.94408352182689,248.87034207679827,0.0
2022-06-13,Austria,200.48,52.097185169296495,248.85645112222824,0.0
2022-06-14,Austria,214.55,69.67811866036357,248.84256016765818,0.0
2022-06-15,Austria,204.8,51.21890925239403,248.82866921308815,0.0
2022-06-16,Austria,256.46,51.00691693028497,248.81477825851812,0.0
2022-06-17,Austria,213.43,75.55821106305548,248.8008873039481,0.0
2022-06-18,Austria,154.89,44.592631924859965,248.78699634937803,0.0
2022-06-19,Austria,287.05,84.90875741850785,248.773105394808,0.0
2022-06-20,Austria,314.63,52.158515037420095,248.75921444023797,0.0
2022-06-21,Austria,343.94,98.65303628069474,248.7453234856679,0.0
2022-06-22,Austria,312.96,128.7775969659476,248.73143253109788,0.0
2022-06-23,Austria,282.17,49.75653286073304,248.71754157652785,0.0
2022-06-24,Austria,250.26,47.01233482029328,248.70365062195782,0.0
2022-06-25,Austria,226.45,55.40187855856291,248.68975966738776,0.0
2022-06-26,Austria,333.35,74.7764565083393,248.67586871281773,0.0
2022-06-27,Austria,362.16,91.6018506316922,248.6619777582477,0.0
2022-06-28,Austria,334.59,94.99196606415408,248.64808680367767,0.0
2022-06-29,Austria,347.63,111.3497542545722,248.6341958491076,0.0
2022-06-30,Austria,334.18,51.85514163057591,248.62030489453758,0.0
2022-07-01,Austria,255.68,42.7933572725704,248.60641393996755,0.0
2022-07-02,Austria,225.02,52.898324555910456,248.5925229853975,0.0
2022-07-03,Austria,344.1,95.64899974487888,248.57863203082746,0.0
2022-07-04,Austria,353.74,67.83485265217728,248.56474107625743,0.0
2022-07-05,Austria,347.33,94.73123536123956,248.5508501216874,0.0
2022-07-06,Austria,310.71,112.71500605420326,248.53695916711735,0.0
2022-07-07,Austria,303.83,71.41028484484953,248.52306821254732,0.0
2022-07-08,Austria,174.24,42.58805191438339,248.50917725797729,0.0
2022-07-09,Austria,124.93,45.03802345799075,248.49528630340725,0.0
2022-07-10,Austria,376.94,55.98172776564736,248.4813953488372,0.0
2022-07-11,Austria,396.77,59.55142255922999,248.46750439426717,0.0
2022-07-12,Austria,377.99,49.86726101816562,248.45361343969714,0.0
2022-07-13,Austria,391.15,81.18253475609156,248.43972248512708,0.0
2022-07-14,Austria,384.28,65.05915476274542,248.42583153055705,0.0
2022-07-15,Austria,294.52,54.9381377236654,248.41194057598702,0.0
2022-07-16,Austria,242.26,63.2013246511179,248.398049621417,0.0
2022-07-17,Austria,449.06,86.15083624413236,248.38415866684693,0.0
2022-07-18,Austria,444.49,115.4844845081058,248.3702677122769,0.0
2022-07-19,Austria,419.4,116.68046262917215,248.35637675770687,0.0
2022-07-20,Austria,451.62,126.923063529327,248.34248580313684,0.0
2022-07-21,Austria,436.81,122.19988243732796,248.32859484856678,0.0
2022-07-22,Austria,364.86,65.57067068204175,248.31470389399675,0.0
2022-07-23,Austria,333.36,76.1170138818931,248.30081293942672,0.0
2022-07-24,Austria,385.55,109.51403615655846,248.28692198485666,0.0
2022-07-25,Austria,443.04,155.86011139286362,248.27303103028663,0.0
2022-07-26,Austria,465.78,150.12065677615482,248.2591400757166,0.0
2022-07-27,Austria,497.53,123.72504903285636,248.24524912114657,0.0
2022-07-28,Austria,477.14,112.95915420249382,248.2313581665765,0.0
2022-07-29,Austria,407.76,51.29858606892201,248.21746721200648,0.0
2022-07-30,Austria,316.95,41.08874170437903,248.20357625743645,0.0
2022-07-31,Austria,431.65,64.1880200214815,248.18968530286642,0.0
2022-08-01,Austria,452.83,105.75851681976889,248.17579434829636,0.0
2022-08-02,Austria,427.55,111.77348162408526,248.16190339372633,0.0
2022-08-03,Austria,427.77,135.83258690922557,248.1480124391563,0.0
2022-08-04,Austria,413.31,75.78024579149897,248.13412148458625,0.0
2022-08-05,Austria,306.61,44.30695519748287,248.12023053001622,0.0
2022-08-06,Austria,216.84,51.99315105298896,248.10633957544619,0.0
2022-08-07,Austria,376.97,90.70242137240886,248.09244862087616,0.0
2022-08-08,Austria,355.93,97.00373799326238,248.0785576663061,0.0
2022-08-09,Austria,342.35,105.15569180069348,248.06466671173607,0.0
2022-08-10,Austria,380.99,108.47655036962054,248.05077575716604,0.0
2022-08-11,Austria,444.47,109.422871102391,248.036884802596,0.0
2022-08-12,Austria,412.89,59.12918417129692,248.02299384802595,0.0
2022-08-13,Austria,381.89,97.85296385323598,248.00910289345592,0.0
2022-08-14,Austria,426.93,69.34495112071104,247.9952119388859,0.0
2022-08-15,Austria,490.79,125.5869828284004,247.98132098431583,0.0
2022-08-16,Austria,555.13,119.51505048710835,247.9674300297458,0.0
2022-08-17,Austria,562.54,121.65770172684458,247.95353907517577,0.0
2022-08-18,Austria,516.9,137.99315127221283,247.93964812060574,0.0
2022-08-19,Austria,470.44,49.9455140265524,247.92575716603568,0.0
2022-08-20,Austria,405.38,39.43081482029103,247.91186621146565,0.0
2022-08-21,Austria,564.66,41.52804373787647,247.89797525689562,0.0
2022-08-22,Austria,615.75,83.60721884214848,247.8840843023256,0.0
2022-08-23,Austria,635.52,107.157714840644,247.87019334775553,0.0
2022-08-24,Austria,628.56,118.16055610075236,247.8563023931855,0.0
2022-08-25,Austria,707.23,127.36685888791196,247.84241143861547,0.0
2022-08-26,Austria,647.86,58.731962628668605,247.8285204840454,0.0
2022-08-27,Austria,545.94,56.52568948292368,247.81462952947538,0.0
2022-08-28,Austria,764.17,53.90929711866561,247.80073857490535,0.0
2022-08-29,Austria,725.98,104.1335181184527,247.78684762033532,0.0
2022-08-30,Austria,673.28,104.93599006410022,247.77295666576526,0.0
2022-08-31,Austria,620.19,122.88675272835196,247.75906571119523,0.0
2022-09-01,Austria,498.05,146.20050373864908,247.7451747566252,0.0
2022-09-02,Austria,383.15,106.64621033849654,247.73128380205517,0.0
2022-09-03,Austria,303.22,107.33266227636172,247.71739284748512,0.0
2022-09-04,Austria,446.36,208.55454658465985,247.70350189291509,0.0
2022-09-05,Austria,516.45,216.5986109558229,247.68961093834506,0.0
2022-09-06,Austria,476.99,213.4422788457986,247.675719983775,0.0
2022-09-07,Austria,461.02,168.98942835726947,247.66182902920497,0.0
2022-09-08,Austria,362.6,195.1761527063541,247.64793807463494,0.0
2022-09-09,Austria,404.32,87.61889886415467,247.6340471200649,0.0
2022-09-10,Austria,391.49,88.97783552495143,247.62015616549485,0.0
2022-09-11,Austria,419.82,177.9204520613824,247.60626521092482,0.0
2022-09-12,Austria,421.18,233.44385821655823,247.5923742563548,0.0
2022-09-13,Austria,455.47,249.05520462885403,247.57848330178476,1.4767213270692707
2022-09-14,Austria,397.7,201.3655031924341,247.5645923472147,0.0
2022-09-15,Austria,365.48,89.09783782580135,247.55070139264467,0.0
2022-09-16,Austria,294.04,53.95516996096135,247.53681043807464,0.0
2022-09-17,Austria,175.92,48.44636803024343,247.52291948350458,0.0
2022-09-18,Austria,284.16,94.41421241466712,247.50902852893455,0.0
2022-09-19,Austria,364.98,134.6098803040322,247.49513757436452,0.0
2022-09-20,Austria,380.96,141.3751138133461,247.4812466197945,0.0
2022-09-21,Austria,399.17,161.30739550579915,247.46735566522443,0.0
2022-09-22,Austria,362.04,188.87597717401164,247.4534647106544,0.0
2022-09-23,Austria,344.43,189.88374506954537,247.43957375608437,0.0
2022-09-24,Austria,277.48,104.53464346334788,247.42568280151434,0.0
2022-09-25,Austria,315.96,171.22362014965742,247.41179184694428,0.0
2022-09-26,Austria,312.91,184.0542361088462,247.39790089237425,0.0
2022-09-27,Austria,385.71,155.19581738376482,247.38400993780422,0.0
2022-09-28,Austria,421.77,225.0075197173985,247.37011898323416,0.0
2022-09-29,Austria,349.22,150.50032894047644,247.35622802866413,0.0
2022-09-30,Austria,189.1,60.15951953005129,247.3423370740941,0.0
2022-10-01,Austria,131.23,48.71752250409165,247.32844611952407,0.0
2022-10-02,Austria,219.41,58.8825944025362,247.31455516495402,0.0
2022-10-03,Austria,277.37,100.8668683517127,247.30066421038399,0.0
2022-10-04,Austria,189.92,71.43969934741814,247.28677325581396,0.0
2022-10-05,Austria,202.34,126.63582237313854,247.27288230124392,0.0
2022-10-06,Austria,186.93,138.55976145246177,247.25899134667387,0.0
2022-10-07,Austria,187.9,60.41310063111763,247.24510039210384,0.0
2022-10-08,Austria,160.04,64.52718140913201,247.2312094375338,0.0
2022-10-09,Austria,194.31,134.39599992041803,247.21731848296375,0.0
2022-10-10,Austria,265.48,228.53409589816192,247.20342752839372,0.0
2022-10-11,Austria,282.35,239.69000894407324,247.1895365738237,0.0
2022-10-12,Austria,259.55,211.81364741243377,247.17564561925366,0.0
2022-10-13,Austria,261.03,152.10329158154892,247.1617546646836,0.0
2022-10-14,Austria,175.54,84.18006247118338,247.14786371011357,0.0
2022-10-15,Austria,132.53,83.65088667637816,247.13397275554354,0.0
2022-10-16,Austria,170.53,162.22450061994428,247.1200818009735,0.0
2022-10-17,Austria,195.46,212.5535632447296,247.10619084640345,0.0
2022-10-18,Austria,168.08,201.57926986892875,247.09229989183342,0.0
2022-10-19,Austria,161.97,117.57760027870414,247.0784089372634,0.0
2022-10-20,Austria,169.08,160.87327711096037,247.06451798269333,0.0
2022-10-21,Austria,145.83,199.76529008109796,247.0506270281233,0.0
2022-10-22,Austria,103.21,179.58490566037736,247.03673607355327,0.0
2022-10-23,Austria,135.81,248.0739677110321,247.02284511898324,1.0511225920488698
2022-10-24,Austria,123.97,208.8192485679592,247.00895416441318,0.0
2022-10-25,Austria,128.33,235.14454685873545,246.99506320984315,0.0
2022-10-26,Austria,129.48,211.13387718793905,246.98117225527312,0.0
2022-10-27,Austria,117.31,215.84780542083428,246.9672813007031,0.0
2022-10-28,Austria,103.25,211.5970653639404,246.95339034613303,0.0
2022-10-29,Austria,116.64,136.61979535874462,246.939499391563,0.0
2022-10-30,Austria,146.58,230.7843020474626,246.92560843699297,0.0
2022-10-31,Austria,118.36,178.69698693964753,246.91171748242292,0.0
2022-11-01,Austria,145.06,257.10499407928125,246.89782652785289,10.20716755142837
2022-11-02,Austria,140.7,209.23638325447064,246.88393557328286,0.0
2022-11-03,Austria,178.04,176.95458459768014,246.87004461871283,0.0
2022-11-04,Austria,138.38,120.38788254406477,246.85615366414277,0.0
2022-11-05,Austria,129.06,136.65437391464417,246.84226270957274,0.0
2022-11-06,Austria,116.86,219.67568808233383,246.8283717550027,0.0
2022-11-07,Austria,156.78,247.34007823540253,246.81448080043268,0.5255974349698533
2022-11-08,Austria,186.0,255.1802509943698,246.80058984586262,8.379661148507182
2022-11-09,Austria,205.16,234.8841272146384,246.7866988912926,0.0
2022-11-10,Austria,207.36,231.63310353522849,246.77280793672256,0.0
2022-11-11,Austria,179.78,166.78190345216686,246.7589169821525,0.0
2022-11-12,Austria,168.91,157.75774498580645,246.74502602758247,0.0
2022-11-13,Austria,204.09,187.90936809338905,246.73113507301244,0.0
2022-11-14,Austria,237.98,241.25034425402535,246.7172441184424,0.0
2022-11-15,Austria,248.32,266.2151964024962,246.70335316387235,19.51184323862384
2022-11-16,Austria,254.63,261.90093570626,246.68946220930232,15.211473496957666
2022-11-17,Austria,243.07,273.3235191568521,246.6755712547323,26.647947902119824
2022-11-18,Austria,208.08,177.995548056207,246.66168030016223,0.0
2022-11-19,Austria,209.57,180.13726292189298,246.6477893455922,0.0
2022-11-20,Austria,252.71,223.2353608459431,246.63389839102217,0.0
2022-11-21,Austria,216.74,182.07561395704295,246.62000743645214,0.0
2022-11-22,Austria,222.12,203.18508358276137,246.60611648188208,0.0
2022-11-23,Austria,257.42,215.83417482815256,246.59222552731205,0.0
2022-11-24,Austria,269.48,236.58666921733752,246.57833457274202,0.0
2022-11-25,Austria,239.43,157.72218671333155,246.564443618172,0.0
2022-11-26,Austria,171.23,184.5119854282238,246.55055266360193,0.0
2022-11-27,Austria,302.06,203.0591633938691,246.5366617090319,0.0
2022-11-28,Austria,371.73,245.46540356618263,246.52277075446187,0.0
2022-11-29,Austria,395.63,278.7736186774985,246.50887979989182,32.2647388776067
2022-11-30,Austria,393.13,288.7833867917438,246.49498884532179,42.28839794642201
2022-12-01,Austria,379.77,297.74210846998363,246.48109789075176,51.26101057923188
2022-12-02,Austria,295.39,172.75170087757826,246.46720693618173,0.0
2022-12-03,Austria,276.15,159.7303550460578,246.45331598161167,0.0
2022-12-04,Austria,343.79,271.39134375626304,246.43942502704164,24.951918729221404
2022-12-05,Austria,390.25,256.2954264747308,246.4255340724716,9.869892402259183
2022-12-06,Austria,365.82,286.00288095251494,246.41164311790158,39.591237834613366
2022-12-07,Austria,389.68,280.0255330663988,246.39775216333152,33.627780903067276
2022-12-08,Austria,415.38,301.1836019575427,246.3838612087615,54.799740748781204
2022-12-09,Austria,352.31,209.3698848995018,246.36997025419146,0.0
2022-12-10,Austria,314.97,170.34357690408464,246.3560792996214,0.0
2022-12-11,Austria,423.59,244.1525068067286,246.34218834505137,0.0
2022-12-12,Austria,447.33,308.80489513335664,246.32829739048134,62.4765977428753
2022-12-13,Austria,445.58,239.8099178651268,246.3144064359113,0.0
2022-12-14,Austria,399.84,334.99225559117366,246.30051548134125,88.69174010983241
2022-12-15,Austria,410.43,294.1881433209061,246.28662452677122,47.90151879413486
2022-12-16,Austria,271.51,201.20340648876015,246.2727335722012,0.0
2022-12-17,Austria,205.74,250.06849092010816,246.25884261763116,3.809648302477001
2022-12-18,Austria,211.13,183.94157084572856,246.2449516630611,0.0
2022-12-19,Austria,221.17,297.34039747023473,246.23106070849107,51.10933676174366
2022-12-20,Austria,228.94,280.43198217317484,246.21716975392104,34.2148124192538
2022-12-21,Austria,209.22,259.8273887049445,246.20327879935098,13.624109905593514
2022-12-22,Austria,183.98,181.98152994588375,246.18938784478095,0.0
2022-12-23,Austria,112.69,88.86440485072268,246.17549689021092,0.0
2022-12-24,Austria,106.46,91.77843231299627,246.1616059356409,0.0
2022-12-25,Austria,50.69,59.91943377719728,246.14771498107083,0.0
2022-12-26,Austria,98.46,76.49891307074238,246.1338240265008,0.0
2022-12-27,Austria,81.48,79.69514349840027,246.11993307193077,0.0
2022-12-28,Austria,38.16,77.63723178007828,246.10604211736074,0.0
2022-12-29,Austria,30.61,71.21405741408827,246.09215116279069,0.0
2022-12-30,Austria,3.93,58.55260508687491,246.07826020822066,0.0
2022-12-31,Austria,16.69,66.21682090591887,246.06436925365063,0.0
2023-01-01,Austria,126.36,154.18002339282933,246.05047829908057,0.0
2023-01-02,Austria,147.28,215.4880075384609,246.03658734451054,0.0
2023-01-03,Austria,142.75,202.4887164620282,246.0226963899405,0.0
2023-01-04,Austria,132.33,106.66133939883676,246.00880543537048,0.0
2023-01-05,Austria,128.03,136.72571654917272,245.99491448080042,0.0
2023-01-06,Austria,148.33,141.33810101298332,245.9810235262304,0.0
2023-01-07,Austria,112.33,128.54862328208205,245.96713257166036,0.0
2023-01-08,Austria,142.17,154.80400567021016,245.95324161709033,0.0
2023-01-09,Austria,134.91,114.73375542933512,245.93935066252027,0.0
2023-01-10,Austria,138.41,208.59465824025028,245.92545970795024,0.0
2023-01-11,Austria,168.12,213.11532372906325,245.9115687533802,0.0
2023-01-12,Austria,162.92,219.8337924719566,245.89767779881015,0.0
2023-01-13,Austria,119.36,113.00835805804644,245.88378684424012,0.0
2023-01-14,Austria,83.13,94.3269890098559,245.8698958896701,0.0
2023-01-15,Austria,134.67,178.85967326968623,245.85600493510006,0.0
2023-01-16,Austria,143.81,260.94699782522315,245.84211398053,15.104883844693148
2023-01-17,Austria,149.49,286.28907389372,245.82822302595997,40.46085086776003
2023-01-18,Austria,155.95,191.55568097962285,245.81433207138994,0.0
2023-01-19,Austria,179.2,196.2596852526226,245.8004411168199,0.0
2023-01-20,Austria,143.5,152.0615660935731,245.78655016224985,0.0
2023-01-21,Austria,156.4,171.49124772199508,245.77265920767982,0.0
2023-01-22,Austria,202.83,218.13655395797124,245.7587682531098,0.0
2023-01-23,Austria,202.84,235.34838965235943,245.74487729853973,0.0
2023-01-24,Austria,182.47,278.97791943058576,245.7309863439697,33.24693308661605
2023-01-25,Austria,169.44,307.8657553656294,245.71709538939967,62.14865997622974
2023-01-26,Austria,168.91,233.6879888892764,245.70320443482964,0.0
2023-01-27,Austria,145.83,176.69541998294486,245.68931348025959,0.0
2023-01-28,Austria,139.59,219.30174219386728,245.67542252568956,0.0
2023-01-29,Austria,157.39,191.33182402325215,245.66153157111953,0.0
2023-01-30,Austria,146.08,165.188304646745,245.6476406165495,0.0
2023-01-31,Austria,141.67,159.03689327856742,245.63374966197944,0.0
2023-02-01,Austria,150.69,155.01684427638364,245.6198587074094,0.0
2023-02-02,Austria,141.78,151.7736698919044,245.60596775283938,0.0
2023-02-03,Austria,147.01,118.9112651396421,245.59207679826932,0.0
2023-02-04,Austria,130.62,129.04577033028605,245.5781858436993,0.0
2023-02-05,Austria,172.45,228.569011286028,245.56429488912926,0.0
2023-02-06,Austria,174.72,239.1248397740711,245.55040393455923,0.0
2023-02-07,Austria,161.98,267.1498383590992,245.53651297998917,21.613325379110023
2023-02-08,Austria,154.11,219.029013121598,245.52262202541914,0.0
2023-02-09,Austria,154.58,260.0536899135256,245.5087310708491,14.544958842676493
2023-02-10,Austria,149.2,171.91188548728425,245.49484011627908,0.0
2023-02-11,Austria,140.17,171.35966953078693,245.48094916170902,0.0
2023-02-12,Austria,164.84,267.2525225851286,245.467058207139,21.785464377989598
2023-02-13,Austria,157.61,239.08186775330225,245.45316725256896,0.0
2023-02-14,Austria,157.61,300.4423392510816,245.4392762979989,55.00306295308269
2023-02-15,Austria,153.82,264.2883162097803,245.42538534342887,18.862930866351434
2023-02-16,Austria,148.11,230.1726154139305,245.41149438885884,0.0
2023-02-17,Austria,117.63,79.17775255617615,245.3976034342888,0.0
2023-02-18,Austria,117.07,84.2556784996823,245.38371247971875,0.0
2023-02-19,Austria,117.85,130.2360389535134,245.36982152514872,0.0
2023-02-20,Austria,135.79,146.36963694245998,245.3559305705787,0.0
2023-02-21,Austria,149.58,214.73134430313624,245.34203961600866,0.0
2023-02-22,Austria,148.37,206.91863782008187,245.3281486614386,0.0
2023-02-23,Austria,134.61,183.52430343934205,245.31425770686857,0.0
2023-02-24,Austria,107.83,87.40007930280454,245.30036675229854,0.0
2023-02-25,Austria,114.4,118.20397366309872,245.28647579772849,0.0
2023-02-26,Austria,152.15,192.45800036964684,245.27258484315846,0.0
2023-02-27,Austria,152.58,247.7532707207914,245.25869388858843,2.4945768322029664
2023-02-28,Austria,151.9,258.7257092400875,245.2448029340184,13.480906306069102
2023-03-01,Austria,152.74,288.17034556396817,245.23091197944834,42.93943358451983
2023-03-02,Austria,148.62,266.4705973269907,245.2170210248783,21.25357630211238
2023-03-03,Austria,123.15,150.53097743075557,245.20313007030828,0.0
2023-03-04,Austria,125.99,170.4520594142987,245.18923911573825,0.0
2023-03-05,Austria,152.89,288.55790401626325,245.1753481611682,43.38255585509506
2023-03-06,Austria,137.24,232.67257849315845,245.16145720659816,0.0
2023-03-07,Austria,139.39,203.32316455648547,245.14756625202813,0.0
2023-03-08,Austria,128.49,188.64848686398403,245.13367529745807,0.0
2023-03-09,Austria,117.76,157.83104725347607,245.11978434288804,0.0
2023-03-10,Austria,104.57,73.52602681294918,245.105893388318,0.0
2023-03-11,Austria,98.12,115.94805884350008,245.09200243374798,0.0
2023-03-12,Austria,100.96,96.94499390876686,245.07811147917792,0.0
2023-03-13,Austria,92.42,112.79743535638612,245.0642205246079,0.0
2023-03-14,Austria,129.97,127.78374790437567,245.05032957003786,0.0
2023-03-15,Austria,109.61,158.42217214139194,245.03643861546783,0.0
2023-03-16,Austria,95.01,110.65876511726748,245.02254766089777,0.0
2023-03-17,Austria,109.39,84.22030477719163,245.00865670632774,0.0
