timestamp,Marktpreis_deutschland,Marktpreis_Schweiz,Marktpreis_Österreich,Marktpreis_Italien_Nord,Marktpreis_Frankreich
1632175200000.0,149.89,154.1,149.84,175.83,147.66
1632261600000.0,145.98,148.17,147.71,181.82,149.74
1632348000000.0,73.16,136.33,132.63,171.59,143.81
1632434400000.0,108.98,141.57,127.38,191.36,147.58
1632520800000.0,127.59,144.48,135.74,164.55,146.38
1632607200000.0,125.72,130.0,125.72,163.76,125.72
1632693600000.0,143.22,150.03,152.95,174.88,146.21
1632780000000.0,155.09,166.07,159.08,180.24,159.82
1632866400000.0,133.31,160.9,149.42,219.21,150.58
1632952800000.0,112.57,166.03,159.03,207.17,165.57
1633039200000.0,100.33,171.3,140.75,207.92,141.81
1633125600000.0,104.06,145.9,109.89,227.13,101.61
1633212000000.0,40.96,111.09,44.44,191.6,64.53
1633298400000.0,158.12,165.35,169.28,213.24,156.36
1633384800000.0,159.73,161.98,160.56,208.22,159.8
1633471200000.0,184.12,186.98,185.15,245.25,182.15
1633557600000.0,302.53,291.39,301.69,308.98,298.32
1633644000000.0,203.89,210.67,203.89,229.07,203.56
1633730400000.0,139.49,175.16,165.35,199.73,182.83
1633816800000.0,144.34,156.63,157.85,168.73,149.24
1633903200000.0,167.84,193.46,181.5,206.83,183.0
1633989600000.0,167.43,208.66,185.99,219.49,188.47
1634076000000.0,188.24,203.75,190.72,216.21,194.28
1634162400000.0,167.81,203.95,190.43,220.05,199.52
1634248800000.0,116.65,212.38,182.41,219.26,214.12
1634335200000.0,156.78,188.78,182.14,217.12,189.76
1634421600000.0,142.16,173.77,161.87,191.85,165.97
1634508000000.0,189.72,220.32,201.19,247.07,198.34
1634594400000.0,153.46,224.91,176.84,252.33,164.07
1634680800000.0,60.11,224.48,151.35,234.51,101.08
1634767200000.0,61.5,221.43,159.31,221.75,151.9
1634853600000.0,71.87,226.6,191.34,235.0,209.65
1634940000000.0,139.38,218.74,160.69,219.75,208.7
1635026400000.0,99.41,185.11,144.05,189.63,168.54
1635112800000.0,173.65,222.33,198.42,211.6,206.44
1635199200000.0,178.02,228.38,202.35,240.43,215.68
1635285600000.0,143.84,228.37,213.56,224.02,204.45
1635372000000.0,153.54,219.19,197.02,212.34,193.46
1635458400000.0,112.97,206.89,159.77,220.46,152.56
1635544800000.0,84.15,190.34,112.72,186.62,120.49
1635631200000.0,61.45,169.3,83.18,190.44,79.0
1635721200000.0,95.49,177.95,111.37,161.31,92.37
1635807600000.0,204.11,201.69,204.08,205.18,203.95
1635894000000.0,193.14,210.63,192.76,199.76,186.06
1635980400000.0,172.11,192.96,176.64,191.28,178.85
1636066800000.0,160.09,200.09,178.08,208.95,188.25
1636153200000.0,76.76,186.19,151.22,174.42,164.51
1636239600000.0,35.41,173.54,152.54,195.48,136.93
1636326000000.0,177.41,207.18,196.4,217.42,210.23
1636412400000.0,163.14,214.58,193.1,211.3,190.22
1636498800000.0,176.26,216.0,176.42,233.11,232.4
1636585200000.0,190.43,191.81,196.41,199.01,187.89
1636671600000.0,166.9,191.23,197.1,201.07,186.37
1636758000000.0,156.9,192.53,170.57,183.25,170.01
1636844400000.0,169.3,179.49,174.34,176.15,172.05
1636930800000.0,227.96,217.17,227.98,227.91,228.06
1637017200000.0,237.47,231.95,237.89,237.74,236.96
1637103600000.0,180.6,236.0,215.17,245.35,214.24
1637190000000.0,139.9,252.19,211.04,247.47,238.29
1637276400000.0,131.63,242.02,217.96,243.49,243.74
1637362800000.0,110.22,230.01,188.4,228.81,231.13
1637449200000.0,144.84,216.9,206.45,221.95,226.67
1637535600000.0,233.17,253.0,254.84,258.64,251.84
1637622000000.0,241.87,273.79,266.39,270.69,270.21
1637708400000.0,273.89,308.99,282.69,289.61,295.82
1637794800000.0,243.35,297.51,268.23,294.46,302.14
1637881200000.0,188.38,276.53,236.52,266.42,275.16
1637967600000.0,202.9,235.42,210.39,223.22,220.09
1638054000000.0,201.17,219.15,201.96,204.21,204.21
1638140400000.0,265.96,301.29,273.92,297.81,301.12
1638226800000.0,123.84,278.96,215.09,276.67,271.99
1638313200000.0,91.0,267.55,243.94,285.26,280.1
1638399600000.0,195.04,296.28,257.32,284.59,277.77
1638486000000.0,149.97,300.48,232.54,298.87,299.22
1638572400000.0,196.26,237.15,205.36,223.9,222.17
1638658800000.0,157.71,217.55,200.88,222.33,221.0
1638745200000.0,265.39,296.21,272.44,282.43,282.52
1638831600000.0,216.19,265.52,243.37,261.22,258.65
1638918000000.0,184.06,246.29,221.44,247.58,247.42
1639004400000.0,277.88,283.49,281.83,288.68,287.5
1639090800000.0,239.78,270.25,244.25,258.99,247.19
1639177200000.0,237.35,245.75,240.79,248.91,249.47
1639263600000.0,183.12,243.35,203.99,242.98,250.85
1639350000000.0,264.66,284.27,282.14,301.23,300.69
1639436400000.0,295.82,327.85,311.32,323.65,329.27
1639522800000.0,295.2,327.98,311.91,349.32,346.28
1639609200000.0,344.3,368.21,347.69,353.09,353.09
1639695600000.0,338.14,360.01,339.3,341.24,341.24
1639782000000.0,259.51,304.93,278.55,314.5,315.8
1639868400000.0,119.67,344.03,225.82,337.87,343.16
1639954800000.0,331.37,396.47,344.85,376.65,382.08
1640041200000.0,431.97,419.06,434.34,426.68,442.88
1640127600000.0,416.72,435.51,427.09,447.26,452.94
1640214000000.0,300.73,403.19,351.48,417.0,416.44
1640300400000.0,196.21,363.56,230.01,316.28,319.53
1640386800000.0,198.29,210.0,202.09,219.02,218.11
1640473200000.0,172.46,193.41,175.67,209.88,185.37
1640559600000.0,148.83,199.95,153.19,243.63,161.08
1640646000000.0,104.23,186.13,130.76,196.4,101.64
1640732400000.0,155.6,165.65,155.6,218.85,155.6
1640818800000.0,73.26,143.11,117.51,186.65,105.74
1640905200000.0,12.13,147.88,86.96,167.53,120.02
1640991600000.0,82.58,92.28,84.08,150.69,87.08
1641078000000.0,47.35,72.68,55.83,166.91,49.12
1641164400000.0,76.11,155.74,84.13,192.66,92.12
1641250800000.0,153.92,170.8,154.55,165.73,156.3
1641337200000.0,107.87,178.21,132.3,192.54,185.56
1641423600000.0,194.1,220.54,201.62,225.75,225.77
1641510000000.0,167.18,227.71,180.94,233.52,215.92
1641596400000.0,165.9,221.48,177.54,234.47,176.56
1641682800000.0,146.56,211.13,172.64,213.28,150.28
1641769200000.0,261.55,267.18,261.47,261.38,261.25
1641855600000.0,255.41,259.49,254.75,253.93,253.96
1641942000000.0,233.32,249.98,234.34,236.95,237.2
1642028400000.0,180.16,233.82,196.67,225.25,223.7
1642114800000.0,178.76,224.95,199.62,232.83,233.58
1642201200000.0,216.0,229.69,216.98,220.88,220.5
1642287600000.0,133.1,207.85,188.06,213.05,212.55
1642374000000.0,129.31,252.39,184.39,246.97,261.13
1642460400000.0,235.87,241.81,237.56,244.82,244.82
1642546800000.0,172.18,228.19,203.93,237.33,236.03
1642633200000.0,117.7,226.73,179.9,228.02,228.02
1642719600000.0,159.27,218.61,177.04,217.45,216.69
1642806000000.0,175.76,201.19,190.76,204.63,202.74
1642892400000.0,193.69,199.4,194.41,197.38,196.97
1642978800000.0,245.94,245.32,246.19,246.48,247.0
1643065200000.0,297.29,270.31,296.85,295.11,295.11
1643151600000.0,234.98,270.25,246.75,275.45,275.45
1643238000000.0,120.71,274.18,193.02,265.25,262.15
1643324400000.0,174.35,251.09,205.07,260.8,250.65
1643410800000.0,92.13,228.03,161.19,242.04,218.9
1643497200000.0,55.3,230.0,141.42,218.72,223.55
1643583600000.0,195.2,239.14,205.35,232.89,213.48
1643670000000.0,150.25,227.36,207.44,244.87,213.76
1643756400000.0,140.22,234.29,193.21,215.78,205.81
1643842800000.0,193.56,215.6,197.93,213.81,205.97
1643929200000.0,132.37,210.91,193.7,232.72,192.81
1644015600000.0,88.89,196.07,153.73,225.21,193.28
1644102000000.0,52.78,200.6,135.12,205.62,136.96
1644188400000.0,84.68,203.75,183.26,208.46,205.5
1644274800000.0,137.81,213.04,157.99,206.49,202.53
1644361200000.0,165.89,219.76,186.77,220.58,209.29
1644447600000.0,192.82,212.16,196.0,213.88,204.92
1644534000000.0,184.58,212.47,192.83,221.08,206.96
1644620400000.0,143.05,195.18,160.44,191.49,190.93
1644706800000.0,83.58,181.91,134.64,197.22,150.26
1644793200000.0,102.22,207.95,178.0,211.41,187.27
1644879600000.0,155.0,210.4,195.76,211.41,193.44
1644966000000.0,117.38,200.8,183.09,221.78,152.46
1645052400000.0,68.64,190.13,140.54,182.74,132.7
1645138800000.0,117.63,184.15,134.35,200.98,158.69
1645225200000.0,39.62,181.77,100.11,178.97,115.95
1645311600000.0,67.28,182.96,96.96,182.49,94.34
1645398000000.0,75.42,192.03,115.74,187.99,153.67
1645484400000.0,123.24,181.93,137.63,186.61,175.0
1645570800000.0,130.09,194.61,147.91,194.44,189.38
1645657200000.0,123.39,211.73,140.92,218.27,187.14
1645743600000.0,119.96,265.67,166.4,284.29,245.43
1645830000000.0,225.43,249.36,229.24,250.21,243.4
1645916400000.0,182.41,208.54,191.58,202.54,196.55
1646002800000.0,208.3,256.31,246.53,255.68,250.95
1646089200000.0,241.4,287.53,251.94,274.32,270.02
1646175600000.0,278.78,275.64,278.64,279.57,274.02
1646262000000.0,338.2,327.0,340.0,362.74,346.67
1646348400000.0,358.78,388.05,367.45,383.3,363.7
1646434800000.0,344.4,362.67,350.3,363.65,355.04
1646521200000.0,340.8,362.12,366.74,379.33,364.42
1646607600000.0,410.1,424.22,426.36,456.06,421.05
1646694000000.0,487.57,574.54,555.45,594.83,540.66
1646780400000.0,446.25,539.73,474.03,484.75,462.3
1646866800000.0,279.15,386.44,365.05,393.67,367.23
1646953200000.0,80.44,353.24,299.02,371.49,278.65
1647039600000.0,124.25,268.3,230.53,281.11,263.96
1647126000000.0,115.1,281.44,221.02,307.09,250.32
1647212400000.0,281.44,310.41,289.11,323.39,301.27
1647298800000.0,300.54,301.54,301.84,304.19,295.77
1647385200000.0,245.3,286.6,270.56,282.16,278.33
1647471600000.0,225.41,268.37,246.85,264.55,260.26
1647558000000.0,228.9,246.92,235.48,248.3,233.83
1647644400000.0,130.95,234.41,189.74,253.9,208.45
1647730800000.0,49.04,236.4,108.92,228.22,219.68
1647817200000.0,205.75,249.38,223.08,247.48,243.59
1647903600000.0,236.49,249.52,238.0,244.17,239.93
1647990000000.0,236.53,241.65,238.38,242.0,242.44
1648076400000.0,238.0,246.42,240.54,248.04,248.21
1648162800000.0,244.38,265.78,252.17,279.71,272.79
1648249200000.0,189.55,233.4,217.76,235.29,231.23
1648335600000.0,200.59,196.92,202.04,206.83,207.57
1648418400000.0,221.57,247.2,229.91,254.04,250.66
1648504800000.0,250.18,253.57,252.32,254.62,260.19
1648591200000.0,271.03,283.13,275.69,303.6,301.26
1648677600000.0,209.19,300.42,227.57,300.69,294.2
1648764000000.0,160.13,327.93,190.47,317.57,317.5
1648850400000.0,166.4,312.02,196.1,304.32,302.92
1648936800000.0,172.89,311.9,197.26,284.05,292.65
1649023200000.0,75.33,349.39,209.58,348.92,551.43
1649109600000.0,183.02,310.21,217.32,305.39,308.3
1649196000000.0,121.33,274.99,168.38,284.72,274.35
1649282400000.0,74.15,227.9,140.18,244.63,219.54
1649368800000.0,120.87,243.9,152.49,281.58,248.11
1649455200000.0,59.83,241.69,116.54,239.65,241.63
1649541600000.0,74.65,201.34,92.03,215.1,217.91
1649628000000.0,223.62,243.39,225.19,238.2,229.05
1649714400000.0,184.59,238.9,203.39,268.41,239.96
1649800800000.0,222.52,243.71,226.72,246.03,238.08
1649887200000.0,227.71,230.17,227.76,243.69,227.92
1649973600000.0,192.96,194.07,194.02,245.98,199.74
1650060000000.0,149.22,151.03,149.82,194.14,152.01
1650146400000.0,108.82,119.06,109.49,172.32,112.23
1650232800000.0,120.23,119.77,120.62,185.64,123.55
1650319200000.0,213.0,208.14,221.76,233.78,217.8
1650405600000.0,203.25,209.67,207.58,238.48,206.02
1650492000000.0,199.5,197.31,201.58,244.97,202.56
1650578400000.0,172.49,191.96,203.6,232.41,200.52
1650664800000.0,93.31,157.59,142.42,258.4,172.36
1650751200000.0,108.54,152.67,125.42,213.59,149.01
1650837600000.0,223.46,217.53,223.38,263.1,222.83
1650924000000.0,238.47,244.78,241.34,251.92,243.57
1651010400000.0,222.21,229.79,222.21,239.52,222.02
1651096800000.0,230.15,245.98,230.16,243.49,230.2
1651183200000.0,228.02,225.57,228.06,244.74,228.17
1651269600000.0,201.27,202.28,201.83,210.71,200.93
1651356000000.0,194.74,187.81,194.74,208.75,194.74
1651442400000.0,219.02,229.35,219.05,226.87,218.95
1651528800000.0,218.16,218.54,218.25,256.21,218.21
1651615200000.0,231.29,227.15,232.18,246.48,234.59
1651701600000.0,234.49,236.12,235.18,269.26,234.28
1651788000000.0,225.36,228.68,225.36,277.9,225.36
1651874400000.0,201.43,197.54,201.43,210.85,201.43
1651960800000.0,171.82,174.0,172.93,200.21,175.0
1652047200000.0,216.81,220.82,217.68,249.7,219.25
1652133600000.0,183.32,213.06,201.16,230.31,207.13
1652220000000.0,159.09,197.52,189.69,236.65,191.42
1652306400000.0,169.12,202.14,177.32,223.08,196.25
1652392800000.0,168.79,208.54,194.82,248.4,203.91
1652479200000.0,152.97,182.94,166.89,212.04,183.59
1652565600000.0,149.03,151.14,148.91,215.09,147.72
1652652000000.0,211.58,200.67,214.87,237.89,218.9
1652738400000.0,225.75,227.85,226.31,236.82,229.81
1652824800000.0,206.97,207.35,207.41,230.88,213.33
1652911200000.0,210.81,211.34,210.85,248.03,213.88
1652997600000.0,209.23,206.77,208.7,246.86,207.39
1653084000000.0,103.36,173.7,119.23,213.11,177.81
1653170400000.0,166.03,170.64,166.06,192.47,166.19
1653256800000.0,188.14,185.92,188.43,221.41,191.04
1653343200000.0,162.94,177.8,172.86,229.67,183.18
1653429600000.0,177.5,182.98,179.89,215.46,191.13
1653516000000.0,67.93,159.11,92.06,222.66,166.02
1653602400000.0,46.77,168.63,72.24,244.5,162.85
1653688800000.0,36.85,155.78,71.55,202.23,151.16
1653775200000.0,156.34,162.05,156.79,187.86,158.82
1653861600000.0,225.99,221.22,225.99,227.64,225.99
1653948000000.0,210.17,221.9,210.35,234.54,211.04
1654034400000.0,215.29,215.72,218.11,241.57,216.85
1654120800000.0,188.87,197.98,194.26,213.5,193.49
1654207200000.0,184.55,195.49,186.22,267.15,198.71
1654293600000.0,162.49,175.09,171.37,209.74,174.01
1654380000000.0,141.58,171.92,143.59,202.34,153.65
1654466400000.0,91.33,171.6,112.62,249.95,153.33
1654552800000.0,183.88,197.74,184.61,231.74,188.1
1654639200000.0,190.35,192.04,191.13,196.91,191.83
1654725600000.0,185.49,185.9,188.88,214.77,185.19
1654812000000.0,185.75,194.99,185.58,203.56,194.05
1654898400000.0,134.7,173.89,138.74,189.33,182.38
1654984800000.0,116.96,166.43,119.01,165.6,148.63
1655071200000.0,165.56,205.13,174.89,210.94,203.38
1655157600000.0,194.98,215.66,200.48,218.65,211.44
1655244000000.0,211.83,220.65,214.55,250.25,233.26
1655330400000.0,201.97,247.33,204.8,277.23,272.85
1655416800000.0,255.43,311.28,256.46,328.53,303.54
1655503200000.0,195.4,288.55,213.43,294.79,280.15
1655589600000.0,154.65,265.89,154.89,256.38,165.43
1655676000000.0,267.37,299.46,287.05,315.56,303.95
1655762400000.0,288.59,331.2,314.63,360.94,354.03
1655848800000.0,323.34,376.6,343.94,385.3,383.14
1655935200000.0,295.08,360.73,312.96,365.78,352.56
1656021600000.0,274.3,323.2,282.17,318.44,302.6
1656108000000.0,240.39,286.02,250.26,305.15,258.43
1656194400000.0,201.67,278.71,226.45,286.15,249.06
1656280800000.0,316.65,329.13,333.35,347.72,334.25
1656367200000.0,331.52,364.88,362.16,386.46,366.4
1656453600000.0,315.54,344.84,334.59,336.93,335.24
1656540000000.0,325.48,357.36,347.63,365.42,362.06
1656626400000.0,314.38,345.76,334.18,370.68,343.16
1656712800000.0,218.92,296.9,255.68,355.8,265.62
1656799200000.0,200.11,229.77,225.02,372.74,215.88
1656885600000.0,293.89,344.97,344.1,392.88,369.46
1656972000000.0,318.37,370.82,353.74,419.87,371.6
1657058400000.0,303.54,376.58,347.33,428.9,388.69
1657144800000.0,213.22,357.13,310.71,412.9,381.79
1657231200000.0,295.92,395.98,303.83,425.24,410.95
1657317600000.0,148.14,383.9,174.24,377.67,332.92
1657404000000.0,115.16,315.6,124.93,323.98,224.43
1657490400000.0,372.59,399.33,376.94,415.94,384.1
1657576800000.0,377.66,414.6,396.77,440.17,432.43
1657663200000.0,352.16,413.62,377.99,451.52,446.95
1657749600000.0,367.38,388.74,391.15,447.58,386.72
1657836000000.0,329.92,397.81,384.28,438.76,397.49
1657922400000.0,174.81,346.32,294.52,425.15,320.3
1658008800000.0,221.86,239.38,242.26,362.34,239.88
1658095200000.0,396.07,419.04,449.06,493.22,486.0
1658181600000.0,397.09,428.1,444.49,527.09,521.3
1658268000000.0,332.7,444.55,419.4,585.94,589.22
1658354400000.0,396.73,434.93,451.62,595.27,555.36
1658440800000.0,377.45,413.19,436.81,557.28,494.03
1658527200000.0,324.99,347.91,364.86,458.19,348.32
1658613600000.0,260.63,322.64,333.36,362.65,334.13
1658700000000.0,309.81,396.49,385.55,552.13,373.05
1658786400000.0,316.57,436.31,443.04,555.32,532.25
1658872800000.0,424.49,468.38,465.78,534.7,529.62
1658959200000.0,473.25,520.97,497.53,567.53,534.68
1659045600000.0,438.65,483.87,477.14,519.87,499.49
1659132000000.0,380.77,395.71,407.76,436.27,397.53
1659218400000.0,317.79,345.93,316.95,385.71,319.51
1659304800000.0,424.62,450.18,431.65,464.81,454.78
1659391200000.0,380.51,449.75,452.83,483.79,471.64
1659477600000.0,384.83,454.66,427.55,517.15,508.48
1659564000000.0,414.16,445.07,427.77,539.78,482.37
1659650400000.0,380.31,413.69,413.31,532.91,411.33
1659736800000.0,273.81,303.66,306.61,535.49,282.4
1659823200000.0,214.92,255.1,216.84,459.71,215.59
1659909600000.0,359.55,347.28,376.97,477.1,359.18
1659996000000.0,344.87,361.4,355.93,474.39,347.71
1660082400000.0,335.08,342.09,342.35,432.58,336.05
1660168800000.0,368.15,352.82,380.99,486.41,376.23
1660255200000.0,436.8,413.1,444.47,485.32,444.91
1660341600000.0,377.74,397.68,412.89,447.33,396.94
1660428000000.0,330.46,349.15,381.89,402.82,365.85
1660514400000.0,426.6,413.17,426.93,463.69,424.64
1660600800000.0,490.79,496.07,490.79,503.87,500.82
1660687200000.0,551.95,545.84,555.13,538.44,552.85
1660773600000.0,563.76,556.14,562.54,549.19,553.62
1660860000000.0,515.1,527.11,516.9,513.93,509.84
1660946400000.0,457.97,464.88,470.44,515.25,463.23
1661032800000.0,364.13,410.4,405.38,456.09,398.2
1661119200000.0,563.81,559.56,564.66,571.33,571.34
1661205600000.0,605.13,624.52,615.75,610.83,611.85
1661292000000.0,624.34,625.09,635.52,642.25,645.54
1661378400000.0,599.83,624.36,628.56,628.99,630.62
1661464800000.0,699.44,688.63,707.23,724.65,706.32
1661551200000.0,607.84,569.25,647.86,714.64,626.79
1661637600000.0,401.03,586.75,545.94,672.66,488.78
1661724000000.0,658.41,684.54,764.17,751.29,733.64
1661810400000.0,660.24,724.87,725.98,740.73,743.84
1661896800000.0,604.49,682.47,673.28,638.11,651.77
1661983200000.0,571.2,628.36,620.19,676.1,635.63
1662069600000.0,422.25,530.26,498.05,534.68,516.69
1662156000000.0,287.75,427.37,383.15,475.52,416.62
1662242400000.0,242.71,360.34,303.22,395.55,322.73
1662328800000.0,357.45,480.01,446.36,464.64,435.82
1662415200000.0,417.27,553.89,516.45,551.45,523.99
1662501600000.0,462.47,493.15,476.99,483.38,468.96
1662588000000.0,443.52,422.23,461.02,504.86,453.38
1662674400000.0,345.7,372.55,362.6,445.64,347.52
1662760800000.0,404.32,369.25,404.32,425.42,404.32
1662847200000.0,391.49,367.31,391.49,405.2,390.94
1662933600000.0,408.03,426.09,419.82,451.57,416.88
1663020000000.0,392.37,420.84,421.18,457.52,444.21
1663106400000.0,455.81,452.85,455.47,468.81,461.38
1663192800000.0,369.37,452.17,397.7,450.41,436.55
1663279200000.0,201.2,423.13,365.48,485.56,399.0
1663365600000.0,68.77,291.7,294.04,373.71,225.86
1663452000000.0,77.93,233.87,175.92,304.22,199.95
1663538400000.0,261.68,317.65,284.16,371.29,315.65
1663624800000.0,363.43,382.78,364.98,393.98,377.66
1663711200000.0,379.94,389.19,380.96,398.03,381.03
1663797600000.0,387.89,406.19,399.17,417.71,408.96
1663884000000.0,368.33,377.85,362.04,428.21,399.15
1663970400000.0,351.11,369.64,344.43,376.12,353.21
1664056800000.0,276.5,299.28,277.48,323.94,272.84
1664143200000.0,245.92,331.93,315.96,347.98,277.29
1664229600000.0,310.21,340.97,312.91,413.35,350.21
1664316000000.0,386.2,420.31,385.71,392.86,392.86
1664402400000.0,417.14,431.27,421.77,464.85,464.85
1664488800000.0,315.49,370.06,349.22,398.99,346.97
1664575200000.0,82.82,242.6,189.1,252.67,123.46
1664661600000.0,114.75,219.75,131.23,208.98,196.27
1664748000000.0,209.35,282.8,219.41,354.8,287.71
1664834400000.0,246.31,298.47,277.37,353.3,296.6
1664920800000.0,103.19,215.17,189.92,292.74,221.83
1665007200000.0,100.8,235.35,202.34,254.39,255.95
1665093600000.0,163.89,267.96,186.93,273.2,271.94
1665180000000.0,145.34,240.81,187.9,293.61,215.21
1665266400000.0,146.72,176.71,160.04,208.26,168.46
1665352800000.0,162.09,221.56,194.31,283.28,208.06
1665439200000.0,259.87,251.74,265.48,284.81,269.77
1665525600000.0,282.54,283.1,282.35,290.96,287.45
1665612000000.0,257.46,252.47,259.55,273.93,259.9
1665698400000.0,260.65,258.05,261.03,267.06,260.47
1665784800000.0,156.63,168.27,175.54,214.5,159.17
1665871200000.0,95.86,123.72,132.53,184.48,125.32
1665957600000.0,152.61,182.17,170.53,218.16,174.3
1666044000000.0,183.18,196.24,195.46,217.83,191.12
1666130400000.0,168.45,164.05,168.08,176.32,159.01
1666216800000.0,140.22,150.52,161.97,201.94,142.56
1666303200000.0,163.45,168.83,169.08,198.37,158.13
1666389600000.0,139.87,136.07,145.83,145.55,129.81
1666476000000.0,95.75,97.41,103.21,106.02,87.37
1666562400000.0,80.62,91.9,135.81,140.18,87.51
1666648800000.0,105.4,101.43,123.97,131.57,110.06
1666735200000.0,121.4,123.76,128.33,128.43,110.87
1666821600000.0,124.69,115.89,129.48,161.06,121.67
1666908000000.0,105.52,108.85,117.31,134.51,108.53
1666994400000.0,101.06,99.78,103.25,100.1,98.56
1667080800000.0,116.54,96.6,116.64,112.12,116.62
1667170800000.0,145.22,138.86,146.58,145.11,144.24
1667257200000.0,68.86,138.16,118.36,108.73,90.42
1667343600000.0,71.97,121.26,145.06,122.98,117.11
1667430000000.0,103.01,129.75,140.7,133.67,121.39
1667516400000.0,178.54,186.07,178.04,192.99,186.16
1667602800000.0,132.29,144.93,138.38,142.07,141.1
1667689200000.0,51.09,119.45,129.06,128.34,107.69
1667775600000.0,76.1,158.03,116.86,186.43,124.89
1667862000000.0,95.15,159.87,156.78,163.86,113.98
1667948400000.0,126.72,178.86,186.0,209.82,138.9
1668034800000.0,137.25,192.18,205.16,261.6,157.32
1668121200000.0,125.38,192.51,207.36,212.85,138.47
1668207600000.0,162.25,185.29,179.78,180.27,153.22
1668294000000.0,144.88,170.27,168.91,169.75,148.26
1668380400000.0,160.8,205.69,204.09,213.86,195.2
1668466800000.0,177.29,225.28,237.98,252.95,184.31
1668553200000.0,143.76,249.74,248.32,260.75,175.17
1668639600000.0,99.9,248.29,254.63,256.54,159.19
1668726000000.0,171.03,244.84,243.07,262.7,239.34
1668812400000.0,198.62,238.14,208.08,222.05,211.79
1668898800000.0,210.28,212.69,209.57,212.52,211.08
1668985200000.0,253.82,261.18,252.71,252.21,244.99
1669071600000.0,203.88,255.28,216.74,251.89,209.91
1669158000000.0,177.98,241.9,222.12,250.18,186.85
1669244400000.0,237.46,276.56,257.42,307.67,237.15
1669330800000.0,257.93,300.12,269.48,290.93,261.02
1669417200000.0,239.17,251.02,239.43,260.84,240.18
1669503600000.0,146.65,212.65,171.23,214.75,172.89
1669590000000.0,291.64,308.63,302.06,333.11,318.85
1669676400000.0,371.64,371.01,371.73,374.43,373.24
1669762800000.0,393.7,393.43,395.63,396.44,396.44
1669849200000.0,394.35,399.07,393.13,391.16,390.99
1669935600000.0,339.2,395.33,379.77,385.19,384.86
1670022000000.0,281.92,313.57,295.39,312.51,307.83
1670108400000.0,268.5,307.81,276.15,307.19,307.19
1670194800000.0,341.26,381.25,343.79,370.84,373.2
1670281200000.0,386.44,407.36,390.25,409.63,418.44
1670367600000.0,324.83,406.69,365.82,386.29,429.58
1670454000000.0,387.53,400.55,389.68,367.57,417.36
1670540400000.0,411.04,420.3,415.38,422.82,448.18
1670626800000.0,354.64,371.78,352.31,369.67,370.2
1670713200000.0,326.77,360.53,314.97,330.32,333.04
1670799600000.0,433.93,453.51,423.59,435.93,465.49
1670886000000.0,444.48,428.61,447.33,452.43,463.46
1670972400000.0,443.88,440.75,445.58,450.33,451.45
1671058800000.0,396.96,417.56,399.84,399.22,404.2
1671145200000.0,411.31,426.08,410.43,410.65,410.65
1671231600000.0,268.97,299.74,271.51,284.46,281.63
1671318000000.0,189.76,267.16,205.74,247.36,230.52
1671404400000.0,191.93,277.56,211.13,235.94,200.27
1671490800000.0,185.82,258.21,221.17,272.77,200.96
1671577200000.0,214.6,248.82,228.94,258.15,217.47
1671663600000.0,192.64,221.43,209.22,240.38,194.7
1671750000000.0,185.89,198.28,183.98,204.5,171.26
1671836400000.0,111.87,143.78,112.69,142.06,113.11
1671922800000.0,106.01,90.33,106.46,166.17,107.97
1672009200000.0,40.53,65.26,50.69,172.31,74.76
1672095600000.0,91.73,126.88,98.46,209.48,122.79
1672182000000.0,45.9,77.36,81.48,175.79,51.54
1672268400000.0,13.58,44.11,38.16,205.41,31.53
1672354800000.0,14.63,26.04,30.61,179.51,18.48
1672441200000.0,-0.79,7.26,3.93,224.32,4.38
1672527600000.0,14.91,6.57,16.69,193.14,14.91
1672614000000.0,123.82,104.97,126.36,202.24,124.58
1672700400000.0,145.95,154.01,147.28,174.74,146.05
1672786800000.0,58.94,137.24,142.75,171.61,97.74
1672873200000.0,107.46,140.68,132.33,182.79,126.68
1672959600000.0,117.47,131.54,128.03,174.22,121.48
1673046000000.0,88.81,147.16,148.33,188.61,85.46
1673132400000.0,68.94,133.06,112.33,164.28,68.2
1673218800000.0,129.29,142.59,142.17,157.87,126.41
1673305200000.0,123.13,162.51,134.91,166.58,128.08
1673391600000.0,84.08,174.64,138.41,182.03,87.9
1673478000000.0,70.74,173.11,168.12,178.73,81.17
1673564400000.0,66.64,169.22,162.92,195.37,78.81
1673650800000.0,29.34,161.24,119.36,161.66,55.93
1673737200000.0,9.26,156.74,83.13,146.95,34.88
1673823600000.0,128.75,153.44,134.67,161.38,134.7
1673910000000.0,133.57,174.76,143.81,179.96,178.67
1673996400000.0,143.76,168.34,149.49,161.79,157.11
1674082800000.0,148.21,170.69,155.95,184.81,184.69
1674169200000.0,180.66,186.82,179.2,189.59,186.75
1674255600000.0,144.39,159.91,143.5,168.63,155.73
1674342000000.0,151.15,173.42,156.4,185.4,167.59
1674428400000.0,202.73,208.91,202.83,207.61,204.93
1674514800000.0,202.69,205.14,202.84,205.6,204.5
1674601200000.0,181.74,185.61,182.47,187.12,186.3
1674687600000.0,167.67,175.64,169.44,174.63,171.32
1674774000000.0,168.76,176.38,168.91,172.55,171.1
1674860400000.0,144.7,156.66,145.83,163.89,146.71
1674946800000.0,123.59,151.81,139.59,157.03,144.6
1675033200000.0,74.21,163.42,157.39,179.49,162.13
